County,FACILITY NAME,COUNTY,FACILITY ID,AVAILABLE BEDS,AVAILABLE BEDS CAPABLE OF ISOLATION,NEW CONFIRMED POSITIVE RESIDENTS ,CURRENT ACTIVE CASES RESIDENTS ,CUMULATIVE POSITIVE RESIDENTS ,COVID-RELATED RESIDENT DEATHS,NEW CONFIRMED POSITIVE HCW   ,CURRENT ACTIVE HCW,CUMULATIVE POSITIVE HCW ,COVID-RELATED HCW DEATHS 
Orange,HARBOR VILLA CARE CENTER,ORANGE,60000113,12,7,0,0,91,18,0,0,51,0
Orange,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE D/P SNF,ORANGE,60001698,0,15,0,0,0,0,0,0,<11,0
Orange,HEALTHCARE CENTER OF ORANGE COUNTY,ORANGE,60000124,18,6,0,0,58,<11,0,0,92,0
Orange,HUNTINGTON VALLEY HEALTHCARE CENTER,ORANGE,60000054,16,5,0,0,158,19,0,0,93,<11
Orange,KINDRED HOSPITAL BREA D/P SNF,ORANGE,630012080,5,5,0,0,<11,0,0,0,11,0
Orange,LA PALMA NURSING CENTER,ORANGE,60000050,10,0,<11,0,73,<11,0,<11,77,0
Orange,LAGUNA HILLS HEALTH AND REHABILITATION CENTER,ORANGE,60000042,70,3,0,0,156,26,0,0,125,0
Orange,LAKE FOREST NURSING CENTER,ORANGE,60000715,99,20,0,0,68,<11,0,<11,86,0
Orange,LEISURE COURT NURSING CENTER,ORANGE,60000048,4,4,0,0,86,17,0,0,109,0
Orange,MAINPLACE POST ACUTE,ORANGE,80001538,24,0,0,0,190,30,0,0,165,<11
Orange,MANORCARE HEALTH SERVICES (FOUNTAIN VALLEY),ORANGE,60000837,46,44,0,0,52,<11,0,<11,67,0
Orange,MESA VERDE POST ACUTE CARE CENTER,ORANGE,60000122,43,2,0,0,67,<11,0,0,28,0
Orange,MISSION CAPISTRANO HEALTHCARE CENTER,ORANGE,60001680,21,21,0,0,<11,0,0,0,18,0
Orange,MISSION PALMS HEALTHCARE CENTER,ORANGE,60000055,17,4,0,0,87,22,0,<11,96,0
Orange,NEW ORANGE HILLS,ORANGE,60000765,19,10,0,0,121,<11,0,0,98,0
Orange,NEWPORT NURSING AND REHABILITATION CENTER,ORANGE,60000123,16,10,0,0,17,<11,0,0,65,0
Orange,NEWPORT SUBACUTE HEALTHCARE CENTER,ORANGE,60000131,71,4,0,0,40,<11,0,<11,86,0
Orange,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",ORANGE,60000052,6,2,0,0,120,0,0,0,95,<11
Orange,ORANGEGROVE REHABILITATION HOSPITAL,ORANGE,60000125,24,11,0,0,86,11,0,0,68,0
Orange,ORCHARDS SKILLED NURSING,ORANGE,630019714,35,35,0,0,<11,0,0,<11,42,0
Orange,PACIFIC HAVEN SUBACUTE AND HEALTHCARE CENTER,ORANGE,60000127,11,2,0,0,160,<11,0,0,28,0
Orange,PALM TERRACE HEALTHCARE & REHABILITATION CENTER,ORANGE,60000255,13,4,0,0,100,<11,0,0,117,0
Orange,PARK ANAHEIM HEALTHCARE CENTER,ORANGE,60000147,14,14,0,0,56,17,0,0,102,<11
Orange,PARK VISTA AT MORNINGSIDE,ORANGE,60001154,14,0,0,0,21,<11,0,0,94,0
Orange,PARKVIEW HEALTHCARE CENTER,ORANGE,60000130,15,2,0,0,14,<11,0,<11,24,<11
Orange,REGENTS POINT - WINDCREST,ORANGE,60000134,26,0,0,0,30,15,0,0,60,0
Orange,ROWNTREE GARDENS,ORANGE,60000132,14,2,0,0,47,<11,0,<11,53,0
Orange,SEA CLIFF HEALTHCARE CENTER,ORANGE,60000053,0,0,<11,<11,176,38,0,0,128,<11
Orange,SEAL BEACH HEALTH AND REHABILITATION CENTER,ORANGE,60000026,12,12,0,<11,166,43,0,0,151,0
Orange,SERENTO ROSA,ORANGE,60001718,22,16,0,0,18,<11,0,0,31,<11
Orange,"SOUTH COAST GLOBAL MEDICAL CENTER, INC. D/P SNF",ORANGE,60001255,11,4,0,0,<11,0,0,<11,57,0
Orange,SOUTH COAST POST ACUTE,ORANGE,60000143,32,10,0,0,135,<11,0,<11,221,0
Orange,ST. CATHERINE HEALTHCARE,ORANGE,60000168,24,5,0,0,93,<11,0,<11,75,0
Orange,ST. EDNA SUBACUTE AND REHABILITATION CENTER,ORANGE,60000145,31,2,0,0,192,24,0,0,81,0
Orange,ST. ELIZABETH HEALTHCARE CENTER,ORANGE,60000029,6,1,0,0,65,12,0,<11,72,0
Orange,STANLEY HEALTHCARE CENTER,ORANGE,60000151,12,2,0,0,14,<11,0,0,15,0
Orange,SUN MAR NURSING CENTER,ORANGE,60000126,7,7,0,0,62,19,0,0,58,<11
Orange,TERRACE VIEW CARE CENTER,ORANGE,60000155,7,0,0,0,98,<11,0,0,69,<11
Orange,THE COVINGTON CARE CENTER,ORANGE,60002251,11,3,0,0,<11,0,0,<11,<11,0
Orange,THE HILLS POST ACUTE,ORANGE,80001536,37,8,0,0,134,27,0,0,91,0
Orange,THE PAVILION AT SUNNY HILLS,ORANGE,60000041,79,69,0,0,121,16,0,<11,107,<11
Orange,TOWN & COUNTRY,ORANGE,60000159,31,0,0,0,32,0,0,0,114,0
Orange,VICTORIA HEALTHCARE AND REHABILITATION CENTER,ORANGE,60000034,12,0,<11,<11,81,<11,0,<11,98,0
Orange,VILLA VALENCIA HEALTHCARE CENTER,ORANGE,60000876,22,17,0,0,<11,0,0,0,12,0
Orange,WALNUT VILLAGE REHABILITATION AND CARE CENTER,ORANGE,60001058,98,0,0,0,<11,0,0,0,<11,0
Orange,WEST ANAHEIM EXTENDED CARE,ORANGE,60000923,4,1,0,0,98,15,0,<11,117,0
Orange,WEST ANAHEIM MEDICAL CENTER D/P SNF,ORANGE,60001201,2,1,0,0,<11,0,0,0,27,0
Orange,WINDSOR GARDENS CONVALESCENT CENTER OF ANAHEIM,ORANGE,60000039,21,18,0,0,92,17,0,0,106,0
Placer,AUBURN OAKS CARE CENTER,PLACER,30000280,8,3,0,0,80,11,0,0,62,0
Placer,AUBURN RAVINE TERRACE,PLACER,30000013,21,1,0,0,38,<11,0,0,31,0
Placer,LINCOLN MEADOWS CARE CENTER,PLACER,30000589,11,2,0,0,75,0,0,0,70,0
Placer,OAK RIDGE HEALTHCARE CENTER,PLACER,30000530,11,0,0,0,66,<11,0,0,31,0
Placer,PINE CREEK CARE CENTER,PLACER,30000560,6,0,0,0,83,<11,0,0,64,0
Placer,ROCK CREEK CARE CENTER,PLACER,30000011,15,7,0,<11,84,<11,0,<11,54,0
Placer,ROSEVILLE CARE CENTER,PLACER,30000090,48,4,0,0,199,19,<11,<11,175,0
Placer,ROSEVILLE POINT HEALTH & WELLNESS CENTER,PLACER,30000004,23,4,0,0,18,<11,0,0,37,0
Placer,SIENA SKILLED NURSING & REHABILITATION CENTER,PLACER,30001605,67,2,0,0,38,<11,0,0,59,0
Placer,WESTVIEW HEALTHCARE CENTER,PLACER,30000024,66,15,0,0,178,17,<11,<11,162,0
Plumas,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS D/P SNF,PLUMAS,230000392,3,7,0,0,<11,0,0,0,17,<11
Plumas,SENECA DISTRICT HOSPITAL D/P SNF,PLUMAS,230000227,4,3,0,0,15,<11,0,0,18,0
Riverside,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,RIVERSIDE,250000010,4,2,0,0,42,<11,0,0,34,0
Riverside,ARLINGTON GARDENS CARE CENTER,RIVERSIDE,250000015,2,4,0,0,134,11,0,<11,110,0
Riverside,BANNING HEALTHCARE,RIVERSIDE,250000016,6,2,0,0,79,<11,0,0,47,0
Riverside,BAYSHIRE RANCHO MIRAGE,RIVERSIDE,250001745,3,0,0,0,42,<11,0,<11,64,0
Riverside,BLYTHE POST ACUTE LLC,RIVERSIDE,250000022,5,2,0,0,46,<11,0,0,59,0
Riverside,CALIFORNIA NURSING & REHABILITATION CENTER,RIVERSIDE,250000033,13,2,0,0,112,<11,0,<11,76,0
Riverside,"CENTINELA GRAND, INC.",RIVERSIDE,250000079,12,2,0,0,90,<11,0,0,90,0
Riverside,CHERRY VALLEY HEALTHCARE,RIVERSIDE,250000619,35,6,0,<11,103,<11,0,0,87,0
Riverside,COMMUNITY CARE AND REHABILITATION CENTER,RIVERSIDE,250000043,18,0,0,0,161,12,0,<11,120,0
Riverside,COMMUNITY CARE ON PALM,RIVERSIDE,250000019,2,2,0,0,58,<11,0,0,48,0
Riverside,CORONA HEALTH CARE CENTER,RIVERSIDE,250000045,33,4,0,0,60,<11,0,0,87,0
Riverside,CORONA POST ACUTE CENTER,RIVERSIDE,250000026,29,12,0,0,157,21,0,<11,168,0
Riverside,CORONA REGIONAL MEDICAL CENTER D/P SNF,RIVERSIDE,250001276,2,2,0,0,14,<11,0,0,75,0
Riverside,DESERT REGIONAL MEDICAL CENTER D/P SNF,RIVERSIDE,250000857,3,3,0,0,40,<11,0,0,30,0
Riverside,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,RIVERSIDE,250000061,12,10,0,0,81,<11,0,0,49,0
Riverside,DEVONSHIRE CARE CENTER,RIVERSIDE,250000064,17,17,0,0,131,15,0,0,67,0
Riverside,EXTENDED CARE HOSPITAL OF RIVERSIDE,RIVERSIDE,250000051,10,7,0,0,101,<11,0,0,84,<11
Riverside,HEMET VALLEY HEALTHCARE CENTER,RIVERSIDE,250001502,70,17,0,0,40,<11,0,0,43,0
Riverside,HEMET VALLEY MEDICAL CENTER D/P SNF,RIVERSIDE,250001363,3,2,0,0,<11,0,0,0,34,0
Riverside,HIGHLAND SPRINGS CARE CENTER,RIVERSIDE,250000284,17,16,0,0,108,26,0,0,87,0
Riverside,INDIO NURSING AND REHABILITATION CENTER,RIVERSIDE,250001382,19,2,0,0,105,<11,0,0,154,0
Riverside,JURUPA HILLS POST ACUTE,RIVERSIDE,250000087,10,0,0,0,155,<11,0,0,124,0
Riverside,LIFE CARE CENTER OF MENIFEE,RIVERSIDE,250000098,34,4,0,<11,148,<11,0,0,68,0
Riverside,MAGNOLIA REHABILITATION & NURSING CENTER,RIVERSIDE,250000077,24,28,0,<11,99,14,0,<11,76,0
Riverside,MANORCARE HEALTH SERVICES-HEMET,RIVERSIDE,250000567,79,0,0,0,84,<11,0,0,109,0
Riverside,MANORCARE HEALTH SERVICES-PALM DESERT,RIVERSIDE,250000634,75,16,0,0,113,14,0,0,99,0
Riverside,MEADOWBROOK HEALTH CARE CENTER,RIVERSIDE,250000078,21,1,0,0,55,<11,0,0,79,0
Riverside,MIRAVILLA CARE CENTER,RIVERSIDE,250000148,7,2,0,0,26,0,0,0,37,0
Riverside,MISSION CARE CENTER,RIVERSIDE,250000270,2,2,0,0,<11,0,0,0,42,0
Riverside,MONTEREY PALMS HEALTH CARE CENTER,RIVERSIDE,250000723,13,13,0,0,110,18,0,0,76,0
Riverside,MURRIETA HEALTH AND REHABILITATION CENTER,RIVERSIDE,250001724,24,4,<11,<11,168,<11,0,<11,119,<11
Riverside,PALM GROVE HEALTHCARE,RIVERSIDE,250000110,7,2,0,0,82,16,0,0,43,0
Riverside,PALM SPRINGS HEALTHCARE & REHABILITATION CENTER,RIVERSIDE,250000092,28,6,0,0,17,0,0,0,47,0
Riverside,PALM TERRACE CARE CENTER,RIVERSIDE,250000072,8,0,0,<11,122,14,0,0,44,0
Riverside,PREMIER CARE CENTER FOR PALM SPRINGS,RIVERSIDE,250000039,15,15,0,0,168,17,0,0,89,<11
Riverside,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,RIVERSIDE,250000141,36,2,0,0,129,<11,0,<11,105,0
Riverside,RANCHO BELLAGIO POST ACUTE,RIVERSIDE,630018536,4,0,0,0,41,0,0,0,58,<11
Riverside,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,RIVERSIDE,250000299,18,2,0,<11,50,<11,0,0,71,<11
Riverside,RIVERSIDE BEHAVIORAL HEALTHCARE CENTER,RIVERSIDE,250000021,4,4,0,0,96,0,0,0,50,0
Riverside,"RIVERSIDE HEIGHTS HEALTHCARE CENTER, LLC",RIVERSIDE,250000081,3,2,0,0,68,<11,0,0,71,<11
Riverside,RIVERSIDE POSTACUTE CARE,RIVERSIDE,250000073,34,4,0,0,119,0,0,0,93,0
Riverside,RIVERSIDE VILLAGE HEALTHCARE CENTER,RIVERSIDE,250000673,1,0,0,0,57,0,0,0,30,0
Riverside,RIVERWALK POST ACUTE,RIVERSIDE,250000091,4,0,0,0,182,32,0,<11,145,0
Riverside,SAN JACINTO HEALTHCARE,RIVERSIDE,250000283,37,2,0,0,82,17,0,0,100,0
Riverside,TEMECULA HEALTHCARE CENTER,RIVERSIDE,630021719,22,6,0,0,30,0,0,<11,64,0
Riverside,THE BRADLEY GARDENS,RIVERSIDE,250000041,8,0,0,0,19,0,0,0,18,0
Riverside,THE GROVE CARE AND WELLNESS,RIVERSIDE,250000095,7,4,0,0,74,<11,0,<11,51,0
Riverside,THE SPRINGS AT THE CARLOTTA,RIVERSIDE,250000260,25,0,0,0,<11,<11,0,0,56,0
Riverside,THE SPRINGS HEALTH AND REHABILITATION CENTER,RIVERSIDE,630017935,23,2,0,0,55,<11,0,<11,85,0
Riverside,THE VILLAGE HEALTHCARE CENTER,RIVERSIDE,250000902,36,5,0,0,27,<11,0,0,67,0
Riverside,VALENCIA GARDENS HEALTH CARE CENTER,RIVERSIDE,250000036,7,8,0,0,149,<11,0,0,44,0
Riverside,VILLA HEALTH CARE CENTER,RIVERSIDE,250000153,8,0,0,0,134,0,0,0,86,0
Riverside,VISTA PACIFICA CENTER,RIVERSIDE,250000155,0,0,0,0,93,0,0,0,46,0
Riverside,VISTA PACIFICA CONVALESCENT HOSPITAL,RIVERSIDE,250000154,1,1,0,0,47,0,0,0,49,0
Riverside,WINDSOR CYPRESS GARDENS,RIVERSIDE,250000057,16,3,<11,<11,106,<11,0,<11,119,0
Sacramento,ACC CARE CENTER,SACRAMENTO,30001829,39,8,0,0,28,<11,0,<11,74,0
Sacramento,AHC HEALTHCARE OF SACRAMENTO,SACRAMENTO,630017757,3,3,0,0,<11,0,0,<11,44,0
Sacramento,AMERICAN RIVER CENTER,SACRAMENTO,30001004,0,22,0,0,97,<11,0,0,101,0
Sacramento,APPLEWOOD POST ACUTE,SACRAMENTO,100000089,6,0,0,0,35,<11,0,0,21,0
Sacramento,ARDEN POST ACUTE REHAB,SACRAMENTO,100000025,75,5,0,0,112,<11,0,<11,89,0
Sacramento,ASBURY PARK NURSING AND REHABILITATION CENTER,SACRAMENTO,100000001,9,24,0,0,117,0,0,0,94,0
Sacramento,BRIARWOOD POST ACUTE,SACRAMENTO,100000091,12,9,0,0,57,<11,0,0,48,0
Sacramento,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,SACRAMENTO,30000854,30,30,0,0,51,17,0,<11,109,0
Sacramento,CAPITAL TRANSITIONAL CARE,SACRAMENTO,100000962,20,15,0,0,121,<11,0,0,116,0
Sacramento,"CARMICHAEL POST ACUTE, LLC",SACRAMENTO,30000020,0,0,0,0,0,0,0,0,0,0
Sacramento,CASA COLOMA HEALTH CARE CENTER,SACRAMENTO,100000021,17,7,0,0,165,12,0,<11,129,0
Sacramento,CITY CREEK POST ACUTE,SACRAMENTO,30001827,13,1,0,0,79,<11,0,0,68,0
Sacramento,COLLEGE OAK NURSING AND REHABILITATION CENTER,SACRAMENTO,30000005,26,2,0,0,103,<11,0,0,99,0
Sacramento,DOUBLE TREE POST ACUTE CARE CENTER,SACRAMENTO,100000059,22,3,0,0,90,<11,0,0,109,0
Sacramento,DYCORA TRANSITIONAL HEALTH - GALT,SACRAMENTO,100000092,22,22,0,0,114,11,<11,<11,60,0
Sacramento,ESKATON CARE CENTER FAIR OAKS,SACRAMENTO,30000071,38,2,0,0,133,19,0,<11,111,0
Sacramento,ESKATON CARE CENTER GREENHAVEN,SACRAMENTO,100000057,48,4,0,0,75,12,0,0,99,<11
Sacramento,ESKATON CARE CENTER MANZANITA,SACRAMENTO,30000053,35,3,0,0,57,<11,0,0,105,0
Sacramento,ESKATON VILLAGE CARE CENTER,SACRAMENTO,30001131,5,0,0,0,13,<11,0,<11,28,0
Sacramento,FOLSOM CARE CENTER,SACRAMENTO,30000060,42,3,0,0,72,<11,0,<11,97,0
Sacramento,GRAMERCY COURT,SACRAMENTO,30001831,17,10,0,0,81,<11,0,0,91,0
Sacramento,MANORCARE HEALTH SERVICES (CITRUS HEIGHTS),SACRAMENTO,30000820,59,8,0,<11,106,<11,0,0,79,0
Sacramento,MCKINLEY PARK CARE CENTER,SACRAMENTO,100000093,22,6,0,<11,87,<11,0,<11,107,<11
Sacramento,MID-TOWN OAKS POST-ACUTE,SACRAMENTO,30001168,19,0,0,0,141,<11,0,<11,101,0
Sacramento,MISSION CARMICHAEL HEALTHCARE CENTER,SACRAMENTO,30000028,19,8,0,0,170,<11,0,0,88,0
Sacramento,MOUNTAIN MANOR SENIOR RESIDENCE,SACRAMENTO,30000165,1,1,0,0,46,<11,0,0,53,0
Sacramento,NORWOOD PINES ALZHEIMERS CENTER,SACRAMENTO,30000019,56,1,0,0,146,25,0,0,120,0
Sacramento,PIONEER HOUSE,SACRAMENTO,100000084,21,4,0,0,23,<11,0,0,24,0
Sacramento,RIVER POINTE POST-ACUTE,SACRAMENTO,30000076,18,0,0,0,158,14,0,0,121,0
Sacramento,SACRAMENTO POST-ACUTE,SACRAMENTO,30000067,11,1,0,0,72,<11,0,<11,84,0
Sacramento,SAYLOR LANE HEALTHCARE CENTER,SACRAMENTO,100000097,2,42,0,0,62,<11,0,0,25,0
Sacramento,SHERWOOD HEALTHCARE CENTER,SACRAMENTO,100000070,7,62,0,0,76,<11,0,0,25,0
Sacramento,UNIVERSITY POST-ACUTE REHAB,SACRAMENTO,100000002,19,0,0,0,33,<11,0,0,43,0
Sacramento,WHITNEY OAKS CARE CENTER,SACRAMENTO,30000105,22,4,0,<11,165,20,0,<11,138,0
Sacramento,WINDSOR CARE CENTER OF SACRAMENTO,SACRAMENTO,30000160,28,8,0,0,109,<11,0,0,64,0
Sacramento,WINDSOR EL CAMINO CARE CENTER,SACRAMENTO,30000046,30,6,0,0,88,<11,0,0,56,0
Sacramento,WINDSOR ELK GROVE CARE AND REHABILITATION CENTER,SACRAMENTO,100000048,44,10,0,0,136,14,0,0,103,<11
Sacramento,WOODSIDE HEALTHCARE CENTER,SACRAMENTO,30001821,6,0,0,0,118,0,0,<11,77,0
San Benito,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,SAN BENITO,70000060,0,6,0,0,20,<11,0,<11,78,0
San Benito,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,SAN BENITO,70001365,0,0,0,0,0,0,0,<11,0,0
San Bernardino,APPLE VALLEY CARE CENTER,SAN BERNARDINO,240001011,7,99,0,0,39,<11,0,0,56,0
San Bernardino,"ARROWHEAD HEALTHCARE CENTER, LLC",SAN BERNARDINO,240000106,4,0,0,0,34,0,0,0,41,0
San Bernardino,ASISTENCIA VILLA REHABILITATION AND CARE CENTER,SAN BERNARDINO,240000700,8,2,0,0,107,13,0,0,122,0
San Bernardino,BEAR VALLEY COMMUNITY HOSPITAL D/P SNF,SAN BERNARDINO,240000979,10,0,0,0,<11,0,0,0,27,0
San Bernardino,BROOKSIDE HEALTHCARE CENTER,SAN BERNARDINO,240000032,10,10,0,0,189,15,0,0,95,0
San Bernardino,CALIMESA POST ACUTE,SAN BERNARDINO,240000023,12,0,0,0,81,<11,0,<11,48,0
San Bernardino,CEDAR MOUNTAIN POST ACUTE,SAN BERNARDINO,240001032,19,10,0,0,127,35,0,<11,95,<11
San Bernardino,CITRUS NURSING CENTER,SAN BERNARDINO,240000038,4,2,0,0,116,13,0,0,113,0
San Bernardino,COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO,SAN BERNARDINO,240000093,53,1,0,0,12,0,0,0,46,0
San Bernardino,COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR,SAN BERNARDINO,240000287,18,3,0,0,99,11,0,0,82,0
San Bernardino,COMMUNITY HOSPITAL OF SAN BERNARDINO D/P SNF,SAN BERNARDINO,240001089,2,0,0,0,<11,<11,0,0,66,<11
San Bernardino,CREEKSIDE CARE CENTER,SAN BERNARDINO,240000031,12,13,0,0,72,<11,0,<11,37,0
San Bernardino,DEL ROSA VILLA,SAN BERNARDINO,240000059,2,1,0,<11,96,15,0,0,69,<11
San Bernardino,GRAND TERRACE HEALTH CARE CENTER,SAN BERNARDINO,240000063,10,8,0,0,84,<11,0,0,45,0
San Bernardino,HAVEN POST ACUTE,SAN BERNARDINO,240000058,5,5,0,0,129,12,0,0,109,0
San Bernardino,HEALTHCARE CENTER OF BELLA VISTA,SAN BERNARDINO,240000018,7,2,0,0,<11,<11,0,0,15,0
San Bernardino,HERITAGE GARDENS HEALTH CARE CENTER,SAN BERNARDINO,240000065,27,4,0,0,69,<11,0,0,53,0
San Bernardino,HERITAGE PARK NURSING CENTER,SAN BERNARDINO,240001081,5,2,0,0,16,0,<11,<11,70,0
San Bernardino,HI-DESERT MEDICAL CENTER D/P SNF,SAN BERNARDINO,240000925,18,4,0,0,79,<11,0,<11,73,0
San Bernardino,HIGHLAND CARE CENTER OF REDLANDS,SAN BERNARDINO,240000020,9,2,0,<11,102,15,0,<11,56,<11
San Bernardino,HIGHLAND PALMS HEALTHCARE CENTER,SAN BERNARDINO,240000068,8,4,0,0,134,24,0,0,100,0
San Bernardino,HILLCREST NURSING HOME,SAN BERNARDINO,240000066,4,0,0,0,14,<11,0,0,26,0
San Bernardino,INLAND CHRISTIAN HOME,SAN BERNARDINO,240000071,15,8,0,0,19,0,0,0,40,0
San Bernardino,KNOLLS WEST POST ACUTE LLC,SAN BERNARDINO,240000365,27,4,0,0,70,<11,0,0,121,0
San Bernardino,LAS COLINAS POST ACUTE,SAN BERNARDINO,240000094,21,21,0,0,156,29,0,0,103,0
San Bernardino,LAUREL CONVALESCENT HOSPITAL,SAN BERNARDINO,240000285,17,17,<11,<11,91,15,0,0,64,0
San Bernardino,LEGACY POST-ACUTE REHABILITATION CENTER,SAN BERNARDINO,240000097,27,25,0,0,72,<11,0,<11,131,0
San Bernardino,LINDA VALLEY CARE CENTER,SAN BERNARDINO,240000075,22,3,0,0,110,<11,0,<11,70,0
San Bernardino,MEADOWS RIDGE CARE CENTER,SAN BERNARDINO,240000089,21,5,0,0,63,<11,0,0,43,0
San Bernardino,MEDICAL CENTER CONVALESCENT HOSPITAL,SAN BERNARDINO,240000080,33,4,0,<11,92,<11,0,0,51,0
San Bernardino,MILL CREEK MANOR,SAN BERNARDINO,240000029,3,3,0,0,40,<11,0,<11,38,0
San Bernardino,MONTCLAIR MANOR CARE CENTER,SAN BERNARDINO,240000085,18,18,0,0,64,<11,0,0,51,0
San Bernardino,MOUNTAINS COMMUNITY HOSPITAL D/P SNF,SAN BERNARDINO,240000991,0,0,0,0,14,0,0,0,13,0
San Bernardino,ONTARIO HEALTHCARE CENTER,SAN BERNARDINO,240000090,3,1,0,0,69,<11,0,0,59,0
San Bernardino,PLYMOUTH VILLAGE,SAN BERNARDINO,240000096,14,4,0,0,33,<11,0,0,33,0
San Bernardino,RANCHO MESA CARE CENTER,SAN BERNARDINO,240000013,6,6,0,0,28,<11,0,0,40,0
San Bernardino,RECHE CANYON REGIONAL REHAB CENTER,SAN BERNARDINO,240000873,15,2,0,0,172,21,0,0,118,0
San Bernardino,REDLANDS COMMUNITY HOSPITAL D/P SNF,SAN BERNARDINO,240001393,5,2,0,0,<11,0,0,0,15,0
San Bernardino,REDLANDS HEALTHCARE CENTER,SAN BERNARDINO,240000150,2,6,0,0,172,20,0,0,82,<11
San Bernardino,RIALTO POST ACUTE CENTER,SAN BERNARDINO,240000047,42,19,0,0,178,11,0,0,179,0
San Bernardino,RIMROCK VILLA CONVALESCENT HOSPITAL,SAN BERNARDINO,240000286,33,2,0,0,47,<11,0,0,34,0
San Bernardino,SHANDIN HILLS BEHAVIOR THERAPY CENTER,SAN BERNARDINO,240000143,0,6,0,0,69,0,0,0,49,0
San Bernardino,SIERRA VISTA,SAN BERNARDINO,240000099,0,0,0,0,75,0,0,0,68,0
San Bernardino,SPRING VALLEY POST ACUTE LLC,SAN BERNARDINO,240000060,16,2,0,0,118,<11,<11,<11,122,<11
San Bernardino,TERRACINA POST ACUTE,SAN BERNARDINO,240000650,21,11,0,0,234,<11,0,0,123,<11
San Bernardino,TOTALLY KIDS REHABILITATION HOSPITAL - D/P SNF,SAN BERNARDINO,240000107,11,3,0,0,<11,0,0,0,154,<11
San Bernardino,TRELLIS CHINO,SAN BERNARDINO,630017516,3,2,0,<11,14,0,0,0,61,0
San Bernardino,UPLAND REHABILITATION AND CARE CENTER,SAN BERNARDINO,240000289,15,2,0,0,189,12,0,0,254,0
San Bernardino,VALLEY CARE CENTER,SAN BERNARDINO,240000252,2,0,0,0,29,<11,0,0,15,0
San Bernardino,VALLEY HEALTHCARE CENTER,SAN BERNARDINO,240000152,19,2,0,0,74,15,0,0,75,0
San Bernardino,VETERANS HOME OF CALIFORNIA - BARSTOW,SAN BERNARDINO,170001867,24,5,0,0,38,0,0,0,71,0
San Bernardino,VILLA MESA CARE CENTER,SAN BERNARDINO,240000145,18,34,0,0,108,23,0,0,93,0
San Bernardino,WATERMAN CANYON POST ACUTE,SAN BERNARDINO,240000156,4,1,0,0,226,<11,0,<11,181,0
San Bernardino,YUCCA VALLEY NURSING,SAN BERNARDINO,240000682,28,16,0,0,53,<11,0,0,50,0
San Diego,ABBY GARDENS HEALTHCARE CENTER,SAN DIEGO,80000056,23,7,0,0,64,12,0,0,64,0
San Diego,AMAYA SPRINGS HEALTH CARE CENTER,SAN DIEGO,90000102,6,1,0,0,28,<11,0,0,37,0
San Diego,ARBOR HILLS NURSING CENTER,SAN DIEGO,80000070,17,4,0,0,81,<11,0,0,96,0
San Diego,ARROYO VISTA NURSING CENTER,SAN DIEGO,90000029,8,10,0,0,37,<11,0,0,24,0
San Diego,AVIARA HEALTHCARE CENTER,SAN DIEGO,80000077,37,2,0,<11,119,<11,0,<11,96,0
San Diego,AVOCADO POST ACUTE,SAN DIEGO,90000020,10,10,0,0,179,19,0,0,312,<11
San Diego,BALBOA NURSING & REHABILITATION CENTER,SAN DIEGO,90000065,30,6,0,0,157,<11,0,0,138,0
San Diego,BAYSHIRE CARLSBAD,SAN DIEGO,80001502,9,9,0,0,19,<11,0,0,25,0
San Diego,BELLA VISTA HEALTH CENTER,SAN DIEGO,90000044,5,10,0,0,54,<11,0,0,34,0
San Diego,BOULDER CREEK POST ACUTE,SAN DIEGO,80000007,24,2,0,0,170,19,0,<11,115,0
San Diego,BRADLEY COURT,SAN DIEGO,80000094,10,1,0,0,30,<11,0,0,24,0
San Diego,BRIGHTON PLACE SAN DIEGO,SAN DIEGO,90000051,8,2,0,0,122,<11,0,0,70,0
San Diego,BRIGHTON PLACE SPRING VALLEY,SAN DIEGO,90000083,17,12,0,0,33,<11,0,0,28,0
San Diego,CARLSBAD BY THE SEA,SAN DIEGO,80000073,11,0,0,0,<11,0,0,0,30,0
San Diego,CARMEL MOUNTAIN REHABILITATION & HEALTHCARE CENTER,SAN DIEGO,80000692,20,5,0,0,57,<11,0,0,54,0
San Diego,CASA DE LAS CAMPANAS,SAN DIEGO,80000685,60,7,0,0,19,0,0,0,51,<11
San Diego,CASTLE MANOR NURSING & REHABILITATION CENTER,SAN DIEGO,90000475,21,2,0,0,54,<11,0,0,71,0
San Diego,COMMUNITY CARE CENTER,SAN DIEGO,90000041,10,25,0,0,95,<11,0,<11,118,0
San Diego,COTTONWOOD CANYON HEALTHCARE CENTER,SAN DIEGO,90000074,14,6,0,<11,107,<11,<11,<11,88,0
