Price,Age,Mileage,MPG,KBB Price,CR Reliability Score
4062.00,14.00,143.30,24.00,3100.00,0.74
3713.00,15.00,149.70,30.00,2900.00,0.94
2308.00,24.00,169.00,34.00,1800.00,0.64
2141.00,19.00,174.10,39.00,1700.00,0.83
2464.00,22.00,165.80,32.00,1900.00,0.89
16582.00,3.00,26.70,35.00,12800.00,0.76
12092.00,5.00,70.90,18.00,9400.00,0.93
3082.00,18.00,160.90,34.00,2400.00,0.45
18234.00,1.00,17.60,22.00,14100.00,0.81
12665.00,5.00,61.00,32.00,9800.00,0.62
9175.00,9.00,100.00,32.00,7100.00,0.47
4014.00,15.00,145.30,30.00,3100.00,0.82
16872.00,2.00,28.50,37.00,13100.00,0.77
2405.00,19.00,172.40,33.00,1900.00,0.81
12619.00,5.00,63.20,36.00,9800.00,0.54
8509.00,9.00,107.30,18.00,6600.00,0.68
17738.00,1.00,27.00,29.00,15900.00,0.46
13748.00,5.00,52.20,17.00,10600.00,0.52
11669.00,6.00,71.80,26.00,9000.00,0.80
13007.00,5.00,63.60,20.00,10100.00,0.49
15796.00,2.00,34.70,28.00,12200.00,0.90
8614.00,9.00,106.00,18.00,6700.00,0.48
16879.00,2.00,29.00,19.00,13100.00,0.71
14614.00,3.00,38.70,17.00,11300.00,0.57
8211.00,9.00,117.30,35.00,6400.00,0.86
11273.00,6.00,78.80,25.00,8700.00,0.93
3507.00,16.00,149.60,38.00,2200.00,0.93
13622.00,4.00,44.70,26.00,10600.00,0.82
8350.00,9.00,113.30,24.00,6500.00,0.81
1999.00,22.00,174.30,33.00,900.00,0.45
2149.00,25.00,178.20,38.00,1400.00,0.60
8463.00,9.00,102.50,30.00,6600.00,0.51
2044.00,25.00,179.20,34.00,1600.00,0.50
4765.00,14.00,142.70,31.00,3700.00,0.57
13969.00,4.00,38.90,38.00,10800.00,0.52
11362.00,6.00,84.80,38.00,8800.00,0.86
12010.00,6.00,73.80,20.00,9300.00,0.93
1979.00,20.00,171.20,21.00,1500.00,0.86
1906.00,23.00,178.90,35.00,1200.00,0.85
15308.00,3.00,42.20,33.00,13700.00,0.79
2354.00,20.00,162.70,24.00,1800.00,0.85
13904.00,4.00,42.00,30.00,10800.00,0.72
17795.00,1.00,20.70,18.00,13800.00,0.72
2148.00,23.00,161.10,22.00,1700.00,0.93
6291.00,12.00,129.00,25.00,4000.00,0.85
4211.00,14.00,157.30,38.00,3300.00,0.75
2742.00,19.00,164.20,26.00,2100.00,0.93
2855.00,19.00,163.40,30.00,2200.00,0.92
2320.00,24.00,167.80,32.00,1500.00,0.76
2285.00,25.00,176.00,39.00,1800.00,0.93
1985.00,22.00,175.30,32.00,1500.00,0.55
13659.00,5.00,54.80,25.00,10600.00,0.50
15979.00,2.00,33.90,39.00,12400.00,0.86
1838.00,24.00,174.90,23.00,1400.00,0.61
3389.00,16.00,163.30,21.00,2100.00,0.93
3887.00,17.00,153.80,37.00,3000.00,0.68
6379.00,12.00,125.80,23.00,4900.00,0.71
3059.00,18.00,168.50,17.00,2400.00,0.49
1932.00,23.00,176.10,40.00,1500.00,0.52
7573.00,11.00,116.40,32.00,5900.00,0.73
3244.00,17.00,169.80,34.00,2100.00,0.61
3777.00,17.00,162.30,37.00,2900.00,0.91
3260.00,18.00,162.00,24.00,2500.00,0.80
6836.00,11.00,125.40,30.00,4300.00,0.66
6989.00,11.00,133.90,36.00,5400.00,0.62
6224.00,12.00,131.50,40.00,4800.00,0.93
5364.00,13.00,138.40,22.00,4200.00,0.56
2109.00,23.00,160.30,36.00,1600.00,0.66
2148.00,21.00,162.60,26.00,1700.00,0.82
12702.00,5.00,71.00,28.00,9800.00,0.70
6417.00,11.00,131.10,28.00,5000.00,0.74
2268.00,22.00,169.70,34.00,1800.00,0.95
14950.00,3.00,40.90,35.00,11600.00,0.55
4018.00,16.00,146.90,37.00,3100.00,0.60
17947.00,1.00,20.50,30.00,13900.00,0.90
16250.00,2.00,29.00,19.00,12600.00,0.76
7364.00,10.00,122.30,38.00,5700.00,0.68
13161.00,5.00,65.90,30.00,10200.00,0.64
6878.00,11.00,123.90,37.00,5300.00,0.47
13428.00,5.00,55.50,28.00,10400.00,0.66
6052.00,12.00,137.10,29.00,4700.00,0.79
17522.00,2.00,17.00,17.00,17500.00,0.81
17653.00,1.00,12.40,39.00,13700.00,0.45
11593.00,5.00,71.20,28.00,9000.00,0.55
12387.00,5.00,65.20,21.00,9600.00,0.83
2740.00,19.00,156.40,30.00,2100.00,0.83
7215.00,11.00,118.30,23.00,5600.00,0.94
2380.00,21.00,157.70,37.00,1800.00,0.84
11848.00,6.00,70.00,30.00,9200.00,0.77
6288.00,12.00,128.00,35.00,4900.00,0.71
3214.00,17.00,166.40,36.00,2500.00,0.90
7176.00,11.00,123.80,27.00,5600.00,0.46
6899.00,10.00,124.20,39.00,5300.00,0.50
1940.00,22.00,175.20,27.00,1200.00,0.92
3882.00,15.00,160.20,20.00,3000.00,0.90
13832.00,4.00,47.60,30.00,10700.00,0.77
17038.00,2.00,22.10,21.00,13200.00,0.92
1995.00,23.00,167.40,24.00,1500.00,0.67
10630.00,7.00,86.90,40.00,8200.00,0.61
13830.00,4.00,53.60,26.00,10700.00,0.56
6723.00,12.00,125.40,25.00,5200.00,0.78
12262.00,5.00,59.50,23.00,9500.00,0.71
11847.00,6.00,75.90,22.00,9200.00,0.75
8383.00,9.00,104.30,28.00,6500.00,0.83
2057.00,21.00,159.10,26.00,1600.00,0.77
10290.00,7.00,93.00,26.00,9200.00,0.69
2046.00,23.00,166.70,24.00,1600.00,0.60
7807.00,10.00,120.70,36.00,6000.00,0.46
2083.00,21.00,160.00,35.00,1600.00,0.63
2062.00,25.00,170.60,32.00,1600.00,0.90
7366.00,11.00,123.50,33.00,5700.00,0.57
2220.00,24.00,173.90,21.00,1700.00,0.85
2048.00,23.00,164.10,21.00,1600.00,0.79
12398.00,6.00,70.10,19.00,9600.00,0.51
4609.00,14.00,140.60,22.00,3600.00,0.73
4413.00,14.00,143.30,31.00,3400.00,0.74
12640.00,5.00,63.40,40.00,9800.00,0.60
2009.00,25.00,183.10,36.00,900.00,0.48
5452.00,13.00,136.60,34.00,4200.00,0.51
6323.00,11.00,133.70,18.00,4900.00,0.75
9387.00,8.00,106.00,22.00,7300.00,0.81
6439.00,12.00,129.80,26.00,4100.00,0.54
7776.00,10.00,115.90,18.00,6000.00,0.47
4390.00,14.00,141.10,20.00,2800.00,0.63
3847.00,16.00,152.40,30.00,2400.00,0.90
3543.00,17.00,161.30,29.00,2700.00,0.69
2124.00,25.00,171.80,23.00,1600.00,0.67
17273.00,1.00,11.50,33.00,13400.00,0.94
7655.00,11.00,115.40,22.00,5900.00,0.87
3607.00,16.00,155.80,38.00,2300.00,0.62
2520.00,20.00,162.30,29.00,2000.00,0.67
7899.00,10.00,111.60,35.00,6100.00,0.45
13020.00,4.00,49.50,21.00,10100.00,0.81
3380.00,16.00,160.80,27.00,2600.00,0.49
2099.00,24.00,180.90,34.00,1600.00,0.73
13364.00,5.00,56.00,27.00,10400.00,0.74
3712.00,14.00,157.00,32.00,1700.00,0.59
2129.00,22.00,162.30,39.00,1600.00,0.48
12959.00,5.00,62.90,37.00,10000.00,0.87
17794.00,1.00,26.00,25.00,13800.00,0.70
5813.00,13.00,145.60,30.00,4500.00,0.67
5202.00,13.00,149.40,35.00,3300.00,0.45
2036.00,22.00,177.60,37.00,1600.00,0.74
7854.00,9.00,115.30,19.00,6100.00,0.89
2732.00,18.00,167.60,26.00,1200.00,0.64
11823.00,6.00,75.90,31.00,9200.00,0.55
2787.00,19.00,157.80,34.00,2200.00,0.63
7251.00,11.00,115.40,37.00,5600.00,0.70
2012.00,23.00,175.90,34.00,1600.00,0.49
7631.00,11.00,116.30,30.00,5900.00,0.67
11984.00,6.00,71.80,29.00,9300.00,0.70
3914.00,16.00,154.60,19.00,2500.00,0.68
17440.00,1.00,12.50,27.00,13500.00,0.72
17642.00,1.00,11.10,33.00,17600.00,0.63
2175.00,24.00,180.30,35.00,1700.00,0.47
8290.00,9.00,117.70,25.00,6400.00,0.76
8252.00,9.00,111.10,35.00,6400.00,0.47
2107.00,23.00,171.50,20.00,1300.00,0.50
8150.00,9.00,103.00,27.00,6300.00,0.83
2954.00,18.00,158.70,37.00,2300.00,0.50
6990.00,10.00,124.60,19.00,5400.00,0.82
7034.00,11.00,121.90,20.00,5400.00,0.61
13914.00,4.00,41.60,25.00,10800.00,0.67
2121.00,20.00,168.30,34.00,1600.00,0.86
1977.00,21.00,170.90,19.00,1300.00,0.88
2289.00,22.00,164.00,35.00,1800.00,0.45
10414.00,7.00,83.40,31.00,8100.00,0.53
8899.00,9.00,98.20,22.00,6900.00,0.93
2046.00,24.00,176.90,31.00,1600.00,0.62
2117.00,24.00,171.50,21.00,1600.00,0.52
15810.00,2.00,26.80,28.00,12200.00,0.91
13414.00,4.00,54.90,34.00,10400.00,0.48
3095.00,18.00,162.60,30.00,2000.00,0.50
3820.00,15.00,157.40,19.00,3000.00,0.48
3480.00,17.00,153.80,25.00,2700.00,0.91
8039.00,10.00,108.00,37.00,6200.00,0.87
10064.00,7.00,82.20,28.00,7800.00,0.73
2031.00,21.00,168.30,39.00,900.00,0.89
2457.00,19.00,173.10,35.00,1900.00,0.78
5021.00,13.00,148.00,32.00,2200.00,0.78
2043.00,24.00,175.80,19.00,1600.00,0.90
5948.00,13.00,133.70,30.00,4600.00,0.69
3515.00,16.00,161.60,21.00,2700.00,0.70
2197.00,22.00,172.50,21.00,1700.00,0.60
19421.00,1.00,10.30,34.00,19400.00,0.57
1942.00,20.00,171.50,22.00,1500.00,0.87
10699.00,7.00,82.40,33.00,8300.00,0.68
1656.00,24.00,185.50,19.00,1000.00,0.72
8455.00,10.00,106.60,34.00,6500.00,0.80
1955.00,21.00,174.30,33.00,1500.00,0.52
19154.00,1.00,8.00,27.00,19200.00,0.62
12119.00,6.00,67.70,28.00,9400.00,0.70
4324.00,14.00,141.00,36.00,3300.00,0.84
16796.00,2.00,26.90,36.00,13000.00,0.89
1732.00,23.00,174.00,21.00,1100.00,0.53
2035.00,24.00,168.40,39.00,1600.00,0.82
2045.00,23.00,167.50,32.00,1600.00,0.76
2391.00,24.00,168.40,20.00,1900.00,0.58
10320.00,7.00,89.60,24.00,8000.00,0.57
15124.00,3.00,40.80,18.00,11700.00,0.67
2200.00,25.00,170.30,35.00,1700.00,0.56
13957.00,4.00,44.10,26.00,10800.00,0.92
1911.00,25.00,179.50,18.00,1500.00,0.49
14803.00,3.00,36.60,32.00,11500.00,0.94
7879.00,9.00,111.70,32.00,6100.00,0.77
3670.00,14.00,157.40,25.00,2800.00,0.80
2530.00,19.00,167.40,25.00,2000.00,0.49
3280.00,17.00,164.10,32.00,2100.00,0.71
4354.00,15.00,152.50,24.00,3400.00,0.89
8172.00,9.00,98.40,19.00,6300.00,0.86
4039.00,15.00,150.80,33.00,3100.00,0.77
3532.00,17.00,153.90,22.00,2700.00,0.65
2589.00,20.00,156.20,37.00,1600.00,0.51
2231.00,21.00,165.60,38.00,1700.00,0.53
2583.00,19.00,173.20,37.00,2000.00,0.65
2025.00,20.00,166.50,25.00,1600.00,0.62
17911.00,1.00,24.60,18.00,13900.00,0.91
2015.00,25.00,183.60,30.00,900.00,0.83
9255.00,8.00,104.10,33.00,7200.00,0.82
2346.00,22.00,172.30,32.00,1800.00,0.79
2421.00,19.00,169.80,18.00,1900.00,0.54
3059.00,18.00,156.90,35.00,2400.00,0.84
2170.00,22.00,170.10,20.00,1700.00,0.83
16349.00,3.00,29.50,22.00,12700.00,0.65
5761.00,12.00,133.30,33.00,4500.00,0.61
12393.00,6.00,66.40,29.00,9600.00,0.82
3907.00,17.00,153.50,38.00,3000.00,0.79
9426.00,8.00,105.30,22.00,7300.00,0.48
3155.00,17.00,159.80,39.00,2400.00,0.65
2140.00,22.00,160.90,31.00,1700.00,0.81
2087.00,24.00,167.00,38.00,1600.00,0.66
13290.00,4.00,45.50,37.00,10300.00,0.86
2119.00,21.00,162.90,22.00,1600.00,0.87
6445.00,12.00,125.40,32.00,5000.00,0.61
5952.00,13.00,139.60,29.00,4600.00,0.48
13838.00,4.00,40.10,32.00,10700.00,0.57
12539.00,5.00,70.00,19.00,9700.00,0.55
2399.00,20.00,164.20,18.00,1900.00,0.89
18106.00,1.00,11.70,17.00,14000.00,0.51
2141.00,21.00,156.10,29.00,1700.00,0.73
10247.00,7.00,91.00,31.00,7900.00,0.54
2256.00,22.00,161.70,36.00,1700.00,0.93
13233.00,4.00,53.30,34.00,10300.00,0.65
10235.00,7.00,95.40,28.00,7900.00,0.62
1897.00,24.00,181.20,21.00,1200.00,0.69
10598.00,7.00,80.50,31.00,8200.00,0.66
9283.00,9.00,99.20,29.00,7200.00,0.91
7551.00,11.00,116.60,17.00,5800.00,0.51
10144.00,8.00,91.90,23.00,7900.00,0.75
5997.00,12.00,127.60,35.00,4600.00,0.51
3303.00,18.00,151.00,19.00,2600.00,0.46
12834.00,5.00,64.50,23.00,9900.00,0.56
2338.00,24.00,171.60,34.00,1800.00,0.69
8454.00,9.00,117.20,33.00,6500.00,0.62
6902.00,11.00,123.00,39.00,5300.00,0.74
4076.00,15.00,148.00,20.00,3200.00,0.46
3292.00,18.00,161.50,33.00,1500.00,0.94
14239.00,4.00,45.30,38.00,11000.00,0.62
2136.00,24.00,174.60,31.00,1700.00,0.87
3481.00,18.00,150.10,33.00,2700.00,0.94
2518.00,19.00,165.20,32.00,2000.00,0.45
5386.00,13.00,143.20,24.00,4200.00,0.59
4285.00,15.00,155.50,31.00,3300.00,0.78
2069.00,22.00,171.40,25.00,1600.00,0.86
10037.00,7.00,82.20,17.00,7800.00,0.94
4041.00,16.00,154.00,22.00,3100.00,0.59
2810.00,18.00,161.30,29.00,1300.00,0.83
5918.00,13.00,137.50,36.00,4600.00,0.64
3481.00,17.00,167.30,39.00,2700.00,0.50
11113.00,6.00,82.50,32.00,8600.00,0.61
2053.00,24.00,175.80,21.00,1600.00,0.61
8155.00,9.00,110.70,20.00,6300.00,0.64
15305.00,3.00,45.30,22.00,11900.00,0.57
10199.00,7.00,89.20,22.00,7900.00,0.90
12498.00,4.00,55.70,27.00,9700.00,0.73
14906.00,3.00,32.20,19.00,11500.00,0.57
5363.00,13.00,146.70,36.00,4200.00,0.87
2516.00,19.00,174.50,26.00,1900.00,0.82
1915.00,25.00,182.50,37.00,1500.00,0.89
1909.00,25.00,183.50,22.00,1500.00,0.80
4081.00,16.00,149.80,20.00,3200.00,0.49
6620.00,11.00,129.10,33.00,5100.00,0.48
8267.00,9.00,117.50,29.00,6400.00,0.78
4666.00,14.00,146.50,28.00,3600.00,0.94
10526.00,7.00,80.10,26.00,8200.00,0.94
3757.00,14.00,152.10,37.00,2400.00,0.70
11977.00,6.00,67.40,38.00,9300.00,0.78
2120.00,20.00,166.60,34.00,1300.00,0.80
3218.00,17.00,168.50,23.00,2500.00,0.57
12873.00,5.00,59.10,27.00,10000.00,0.52
7637.00,11.00,115.90,31.00,5900.00,0.73
3661.00,17.00,159.00,27.00,2800.00,0.92
7080.00,11.00,125.60,38.00,5500.00,0.49
3204.00,18.00,163.40,23.00,2500.00,0.60
15198.00,3.00,41.90,18.00,11800.00,0.92
2108.00,20.00,164.90,27.00,1600.00,0.49
12732.00,5.00,66.20,35.00,9900.00,0.84
2387.00,19.00,172.80,30.00,1800.00,0.61
12402.00,4.00,55.70,33.00,9600.00,0.51
7090.00,11.00,124.20,38.00,5500.00,0.90
5885.00,13.00,132.40,31.00,4600.00,0.68
2056.00,23.00,161.80,35.00,1600.00,0.85
4052.00,14.00,158.10,25.00,3100.00,0.53
9744.00,8.00,97.10,21.00,7500.00,0.82
3699.00,16.00,151.90,35.00,2900.00,0.61
3681.00,17.00,154.70,17.00,2900.00,0.73
13750.00,4.00,42.90,31.00,10700.00,0.59
11969.00,5.00,68.70,25.00,9300.00,0.94
11781.00,5.00,70.00,29.00,9100.00,0.72
13655.00,4.00,43.90,22.00,10600.00,0.84
11540.00,6.00,69.70,22.00,8900.00,0.94
17985.00,1.00,8.80,19.00,13900.00,0.82
9525.00,8.00,104.90,27.00,7400.00,0.58
3799.00,18.00,151.10,37.00,2900.00,0.88
3178.00,15.00,164.70,21.00,2000.00,0.87
1967.00,23.00,165.70,38.00,1500.00,0.65
16723.00,2.00,19.50,24.00,13000.00,0.88
12834.00,5.00,62.00,20.00,9900.00,0.59
18693.00,1.00,10.20,20.00,16700.00,0.79
2138.00,21.00,157.80,27.00,1700.00,0.64
6357.00,12.00,138.90,26.00,4900.00,0.51
12487.00,5.00,68.60,22.00,11200.00,0.58
3846.00,16.00,149.50,17.00,3000.00,0.48
2670.00,19.00,162.30,27.00,2100.00,0.47
13843.00,4.00,41.80,19.00,10700.00,0.75
3597.00,15.00,149.60,34.00,2300.00,0.82
11774.00,6.00,74.30,33.00,9100.00,0.71
10090.00,7.00,79.20,21.00,7800.00,0.80
7549.00,10.00,111.60,31.00,5800.00,0.60
3696.00,15.00,159.80,37.00,2900.00,0.61
1997.00,24.00,183.70,22.00,1500.00,0.62
3522.00,17.00,153.80,39.00,2700.00,0.90
4864.00,13.00,151.00,24.00,2200.00,0.64
2032.00,21.00,163.70,19.00,1600.00,0.62
3105.00,17.00,160.20,37.00,1400.00,0.55
4221.00,15.00,151.90,27.00,3300.00,0.65
2492.00,21.00,160.60,35.00,1900.00,0.57
2365.00,22.00,165.20,40.00,1800.00,0.79
15933.00,3.00,29.40,21.00,12300.00,0.55
3548.00,17.00,168.80,26.00,2700.00,0.62
3989.00,15.00,149.90,26.00,3100.00,0.69
14294.00,3.00,43.50,34.00,11100.00,0.74
8104.00,9.00,112.20,20.00,6300.00,0.61
6051.00,12.00,139.10,24.00,4700.00,0.81
3326.00,18.00,155.10,27.00,2600.00,0.90
8942.00,9.00,105.90,30.00,6900.00,0.63
3181.00,17.00,167.80,19.00,2000.00,0.52
2425.00,19.00,171.20,32.00,1900.00,0.67
6291.00,12.00,132.60,22.00,4900.00,0.56
3983.00,16.00,153.70,32.00,3100.00,0.49
13730.00,4.00,53.20,33.00,10600.00,0.62
8555.00,9.00,104.90,24.00,6600.00,0.54
11085.00,6.00,82.80,31.00,8600.00,0.46
3819.00,14.00,157.50,30.00,3000.00,0.45
10460.00,7.00,91.60,25.00,8100.00,0.86
6233.00,12.00,139.00,26.00,4800.00,0.65
2047.00,23.00,174.40,27.00,900.00,0.76
17256.00,1.00,20.20,24.00,15400.00,0.61
10616.00,7.00,81.80,20.00,8200.00,0.62
2162.00,23.00,160.70,17.00,1700.00,0.49
13611.00,5.00,52.80,39.00,10500.00,0.78
7227.00,10.00,114.50,29.00,5600.00,0.46
14856.00,3.00,36.30,29.00,11500.00,0.86
6298.00,12.00,127.30,28.00,4900.00,0.92
8401.00,9.00,116.40,36.00,6500.00,0.90
19101.00,1.00,11.10,26.00,17100.00,0.62
3336.00,17.00,166.20,18.00,1500.00,0.70
2131.00,19.00,174.20,34.00,1700.00,0.45
19059.00,1.00,8.20,28.00,14800.00,0.82
1857.00,25.00,187.50,32.00,1400.00,0.86
7103.00,11.00,116.70,23.00,5500.00,0.66
18304.00,1.00,9.30,30.00,18300.00,0.92
3324.00,17.00,162.40,27.00,2600.00,0.87
2982.00,17.00,169.30,26.00,2300.00,0.74
18563.00,1.00,15.60,28.00,14400.00,0.61
12881.00,5.00,61.70,28.00,10000.00,0.80
5928.00,13.00,135.10,40.00,4600.00,0.46
3445.00,16.00,159.90,21.00,1500.00,0.87
2942.00,17.00,167.50,23.00,1300.00,0.47
16221.00,2.00,26.80,23.00,14500.00,0.87
11198.00,6.00,77.20,19.00,10000.00,0.69
17071.00,2.00,25.60,26.00,13200.00,0.68
2040.00,23.00,171.30,32.00,1300.00,0.54
3765.00,15.00,152.20,26.00,2900.00,0.62
3513.00,17.00,156.10,36.00,2700.00,0.71
6222.00,12.00,128.00,29.00,3900.00,0.49
3089.00,18.00,168.70,25.00,2400.00,0.79
2277.00,19.00,171.50,21.00,1800.00,0.69
12447.00,6.00,67.90,25.00,9600.00,0.85
17672.00,1.00,23.40,37.00,13700.00,0.81
17421.00,1.00,26.10,29.00,15600.00,0.62
3734.00,17.00,155.30,22.00,2900.00,0.55
4140.00,14.00,155.80,18.00,3200.00,0.70
9949.00,7.00,97.70,26.00,7700.00,0.58
3582.00,15.00,164.90,26.00,2800.00,0.59
2028.00,22.00,174.60,38.00,1600.00,0.58
8562.00,8.00,107.80,29.00,6600.00,0.46
4190.00,14.00,153.90,27.00,1900.00,0.94
17501.00,1.00,26.50,20.00,13600.00,0.88
2164.00,23.00,169.10,23.00,1700.00,0.93
12475.00,5.00,64.70,24.00,9700.00,0.47
17060.00,2.00,28.10,35.00,13200.00,0.78
10156.00,7.00,89.60,25.00,7900.00,0.52
3680.00,16.00,161.20,32.00,2300.00,0.93
2662.00,19.00,160.40,29.00,2100.00,0.65
13156.00,5.00,66.30,21.00,10200.00,0.55
7799.00,10.00,115.10,33.00,6000.00,0.88
16640.00,2.00,31.60,32.00,12900.00,0.54
9975.00,7.00,92.80,29.00,7700.00,0.78
2315.00,23.00,165.90,19.00,1800.00,0.79
2114.00,22.00,175.50,33.00,1600.00,0.55
6314.00,12.00,130.90,39.00,4900.00,0.67
3792.00,14.00,157.90,23.00,2900.00,0.57
2039.00,23.00,175.00,38.00,1600.00,0.60
8592.00,9.00,102.60,20.00,6700.00,0.54
14298.00,3.00,43.10,24.00,11100.00,0.68
6396.00,11.00,126.60,25.00,4000.00,0.95
9449.00,8.00,107.40,36.00,7300.00,0.61
2182.00,21.00,167.90,39.00,1700.00,0.53
4162.00,16.00,149.50,35.00,3200.00,0.72
9826.00,8.00,93.00,26.00,7600.00,0.87
2402.00,21.00,162.30,38.00,1900.00,0.51
17979.00,1.00,14.00,25.00,13900.00,0.75
2598.00,19.00,158.50,20.00,2000.00,0.46
17555.00,2.00,17.60,18.00,15700.00,0.88
2633.00,19.00,164.30,35.00,2000.00,0.83
3318.00,16.00,155.20,34.00,1500.00,0.89
2174.00,25.00,177.10,23.00,1700.00,0.67
1789.00,25.00,181.60,26.00,1400.00,0.54
10334.00,7.00,92.20,35.00,8000.00,0.60
2554.00,20.00,161.20,21.00,2000.00,0.94
2105.00,21.00,158.80,17.00,1600.00,0.89
19067.00,1.00,13.80,32.00,19100.00,0.59
4151.00,14.00,154.10,33.00,3200.00,0.73
2402.00,20.00,155.70,35.00,1500.00,0.82
13689.00,4.00,45.00,37.00,10600.00,0.93
16436.00,3.00,25.80,35.00,12700.00,0.92
2061.00,20.00,162.90,32.00,1300.00,0.72
16888.00,2.00,26.70,20.00,13100.00,0.75
11719.00,6.00,72.20,29.00,9100.00,0.46
3889.00,15.00,160.80,38.00,1700.00,0.94
10606.00,7.00,88.00,29.00,8200.00,0.84
9466.00,8.00,93.30,28.00,7300.00,0.74
3400.00,16.00,155.10,19.00,2600.00,0.75
2085.00,22.00,163.70,36.00,1600.00,0.80
12461.00,5.00,62.30,33.00,9700.00,0.75
8478.00,9.00,109.30,38.00,6600.00,0.89
3386.00,16.00,164.00,33.00,2600.00,0.93
13438.00,4.00,54.30,22.00,10400.00,0.81
2425.00,19.00,170.60,24.00,1100.00,0.52
3255.00,16.00,155.10,32.00,2100.00,0.92
3198.00,18.00,163.80,22.00,2500.00,0.63
3871.00,15.00,163.10,35.00,3000.00,0.58
9746.00,8.00,100.60,24.00,7500.00,0.90
3732.00,14.00,148.80,30.00,2900.00,0.85
2393.00,21.00,161.50,20.00,1900.00,0.83
2469.00,20.00,164.40,22.00,1900.00,0.66
3489.00,17.00,156.90,36.00,2200.00,0.56
3773.00,14.00,153.80,32.00,2900.00,0.56
2561.00,20.00,157.00,39.00,2000.00,0.79
3783.00,16.00,149.90,20.00,2900.00,0.74
6004.00,13.00,138.60,30.00,3800.00,0.91
3290.00,17.00,156.60,31.00,2500.00,0.79
13424.00,4.00,54.70,27.00,10400.00,0.75
16746.00,2.00,21.70,24.00,15000.00,0.51
8359.00,9.00,107.50,23.00,6500.00,0.63
2912.00,19.00,160.40,18.00,2300.00,0.53
7474.00,10.00,117.40,36.00,6700.00,0.71
2175.00,24.00,169.30,37.00,1700.00,0.61
5683.00,12.00,140.20,38.00,4400.00,0.76
1782.00,24.00,179.60,40.00,800.00,0.58
2055.00,22.00,174.30,23.00,900.00,0.60
3792.00,15.00,145.40,31.00,2900.00,0.87
2152.00,20.00,166.70,37.00,1700.00,0.62
3571.00,15.00,154.50,19.00,2300.00,0.82
4220.00,14.00,152.30,26.00,3300.00,0.71
2118.00,23.00,160.90,26.00,1600.00,0.81
2092.00,20.00,169.70,24.00,1600.00,0.92
5607.00,13.00,139.50,20.00,4300.00,0.68
2120.00,21.00,173.40,30.00,1600.00,0.89
3112.00,18.00,167.00,24.00,2400.00,0.94
9853.00,8.00,95.50,38.00,7600.00,0.71
15913.00,2.00,30.60,28.00,12300.00,0.67
8599.00,9.00,110.60,22.00,6700.00,0.48
3475.00,17.00,151.00,39.00,2700.00,0.64
13412.00,5.00,52.70,35.00,10400.00,0.66
17405.00,1.00,17.90,26.00,13500.00,0.52
10221.00,7.00,96.80,20.00,7900.00,0.65
8270.00,9.00,106.00,30.00,6400.00,0.93
4083.00,16.00,152.20,19.00,3200.00,0.77
5569.00,13.00,147.50,25.00,2500.00,0.46
2106.00,22.00,163.70,33.00,1600.00,0.66
2362.00,19.00,163.30,19.00,1800.00,0.90
4391.00,15.00,146.10,19.00,3400.00,0.92
2075.00,23.00,173.70,40.00,1600.00,0.52
5890.00,12.00,138.30,33.00,4600.00,0.51
10946.00,7.00,79.60,34.00,8500.00,0.75
5400.00,13.00,150.70,26.00,4200.00,0.60
6325.00,12.00,128.60,27.00,4900.00,0.60
3159.00,18.00,165.30,30.00,2400.00,0.52
3277.00,17.00,166.80,21.00,2500.00,0.48
2479.00,22.00,162.00,34.00,1600.00,0.57
5352.00,13.00,148.60,29.00,4100.00,0.60
1946.00,22.00,175.50,38.00,1200.00,0.91
3051.00,18.00,153.30,21.00,1900.00,0.90
2375.00,19.00,162.60,36.00,1800.00,0.77
3787.00,14.00,159.00,31.00,2900.00,0.68
2334.00,19.00,168.90,31.00,1800.00,0.69
10771.00,6.00,81.70,36.00,8300.00,0.82
14847.00,4.00,38.10,22.00,11500.00,0.87
15889.00,2.00,30.50,36.00,12300.00,0.51
4113.00,15.00,156.60,30.00,3200.00,0.88
3609.00,17.00,168.90,26.00,2800.00,0.51
10757.00,7.00,87.30,36.00,8300.00,0.87
1907.00,24.00,184.80,23.00,1500.00,0.63
2373.00,20.00,160.90,37.00,1800.00,0.70
5933.00,13.00,132.10,32.00,4600.00,0.63
2514.00,20.00,160.00,24.00,1600.00,0.69
6128.00,13.00,135.70,37.00,4700.00,0.51
1858.00,24.00,185.10,18.00,1400.00,0.58
3747.00,15.00,157.50,19.00,2900.00,0.94
10124.00,7.00,79.30,18.00,7800.00,0.49
16767.00,2.00,22.30,18.00,15000.00,0.78
14827.00,3.00,33.40,30.00,11500.00,0.57
2035.00,23.00,171.80,22.00,1600.00,0.77
13878.00,4.00,40.40,30.00,10700.00,0.79
1757.00,24.00,181.90,17.00,1400.00,0.92
6128.00,12.00,128.50,17.00,4700.00,0.94
1993.00,21.00,171.50,35.00,1500.00,0.59
12175.00,5.00,64.10,25.00,10900.00,0.67
3573.00,17.00,153.20,17.00,2800.00,0.76
5027.00,13.00,149.10,33.00,3900.00,0.82
2562.00,19.00,164.90,21.00,2000.00,0.60
10535.00,6.00,84.90,30.00,8200.00,0.79
3653.00,16.00,157.70,18.00,2800.00,0.83
1897.00,25.00,181.90,26.00,1500.00,0.58
2334.00,19.00,170.80,34.00,1500.00,0.58
